Timestamp,Price
2022-09-20 00:00:00,0.9999488114654055
2022-09-21 00:00:00,0.999982284892132
2022-09-22 00:00:00,1.0008413506665708
2022-09-23 00:00:00,1.0003815920871861
2022-09-24 00:00:00,1.0008938283059103
2022-09-25 00:00:00,1.0005142731495034
2022-09-26 00:00:00,1.0008204232881066
2022-09-27 00:00:00,1.0010680881842458
2022-09-28 00:00:00,1.0006753044546857
2022-09-29 00:00:00,1.0016855666339106
2022-09-30 00:00:00,0.9999827356842071
2022-10-01 00:00:00,1.0008682490919651
2022-10-02 00:00:00,1.000525820081537
2022-10-03 00:00:00,1.0019758689613976
2022-10-04 00:00:00,0.9999689833860179
2022-10-05 00:00:00,1.0001903996024886
2022-10-06 00:00:00,0.9998863883696085
2022-10-07 00:00:00,1.000209876870579
2022-10-08 00:00:00,1.0016397444331944
2022-10-09 00:00:00,1.0002425931347363
2022-10-10 00:00:00,1.0002496130811345
2022-10-11 00:00:00,1.0000768568275784
2022-10-12 00:00:00,1.0003855286005323
2022-10-13 00:00:00,1.0000606748135323
2022-10-14 00:00:00,1.0004621645499994
2022-10-15 00:00:00,1.0007800264523838
2022-10-16 00:00:00,1.0001653257329997
2022-10-17 00:00:00,1.0001040458178823
2022-10-18 00:00:00,1.0000365528779167
2022-10-19 00:00:00,0.9997913618017134
2022-10-20 00:00:00,1.0007946853290213
2022-10-21 00:00:00,0.999756983687424
2022-10-22 00:00:00,1.0000824534348054
2022-10-23 00:00:00,0.9999683452111616
2022-10-24 00:00:00,0.9994351849351343
2022-10-25 00:00:00,0.9989384081114514
2022-10-26 00:00:00,0.9998878276861547
2022-10-27 00:00:00,1.000024986168923
2022-10-28 00:00:00,0.9997997533795946
2022-10-29 00:00:00,0.9996207760018387
2022-10-30 00:00:00,0.9999481872906462
2022-10-31 00:00:00,1.00005289226143
2022-11-01 00:00:00,0.9997744061325425
2022-11-02 00:00:00,1.0002449072264061
2022-11-03 00:00:00,1.0004578181627852
2022-11-04 00:00:00,1.0003946184441876
2022-11-05 00:00:00,0.9999178082464654
2022-11-06 00:00:00,0.9997363316921275
2022-11-07 00:00:00,0.9997881883783021
2022-11-08 00:00:00,1.0006307160699452
2022-11-09 00:00:00,0.9999400443953467
2022-11-10 00:00:00,0.9935871527774072
2022-11-11 00:00:00,1.0001194517723697
2022-11-12 00:00:00,1.0035940661155947
2022-11-13 00:00:00,0.9998606436908576
2022-11-14 00:00:00,1.0004819362799917
2022-11-15 00:00:00,1.0010415086496534
2022-11-16 00:00:00,1.0008003735784126
2022-11-17 00:00:00,1.0010894903954044
2022-11-18 00:00:00,1.0016446513711867
2022-11-19 00:00:00,1.0003420632302134
2022-11-20 00:00:00,1.0002046184744031
2022-11-21 00:00:00,1.0014612684896278
2022-11-22 00:00:00,1.000944188949225
2022-11-23 00:00:00,0.9990451854495718
2022-11-24 00:00:00,1.0005017045923228
2022-11-25 00:00:00,1.0005754481359477
2022-11-26 00:00:00,0.9996752496876327
2022-11-27 00:00:00,0.9997564666505927
2022-11-28 00:00:00,1.0009234782182141
2022-11-29 00:00:00,1.000362069422928
2022-11-30 00:00:00,0.9999910349806024
2022-12-01 00:00:00,1.0011031596655466
2022-12-02 00:00:00,1.000496085709395
2022-12-03 00:00:00,1.0004647674561413
2022-12-04 00:00:00,1.001017510359532
2022-12-05 00:00:00,1.001229972459558
2022-12-06 00:00:00,1.000762435871249
2022-12-07 00:00:00,1.000578215279545
2022-12-08 00:00:00,1.0004010259826375
2022-12-09 00:00:00,0.9999380331646442
2022-12-10 00:00:00,1.0010758599269076
2022-12-11 00:00:00,0.9996724421810115
2022-12-12 00:00:00,1.0005257773348109
2022-12-13 00:00:00,0.9993431706535874
2022-12-14 00:00:00,0.9997095707071204
2022-12-15 00:00:00,1.000156186305869
2022-12-16 00:00:00,0.9986233990493187
2022-12-17 00:00:00,0.9987556722532764
2022-12-18 00:00:00,1.0013050423898513
2022-12-19 00:00:00,1.0005075196236295
2022-12-20 00:00:00,0.9994192299019654
2022-12-21 00:00:00,1.0001087597169165
2022-12-22 00:00:00,1.0006214529552226
2022-12-23 00:00:00,1.0005575780454534
2022-12-24 00:00:00,1.0004875013039103
2022-12-25 00:00:00,1.000493371410415
2022-12-26 00:00:00,1.0008016533688182
2022-12-27 00:00:00,1.0001602007784558
2022-12-28 00:00:00,0.999994355125136
2022-12-29 00:00:00,0.9998142789375868
2022-12-30 00:00:00,1.0003044019616685
2022-12-31 00:00:00,1.0000444342954482
2023-01-01 00:00:00,1.00012617702721
2023-01-02 00:00:00,1.0005637325821952
2023-01-03 00:00:00,1.0001788538417578
2023-01-04 00:00:00,1.0000540133479403
2023-01-05 00:00:00,1.0001685921325143
2023-01-06 00:00:00,1.0000227432797348
2023-01-07 00:00:00,1.0000023574831551
2023-01-08 00:00:00,1.000490589115965
2023-01-09 00:00:00,1.000345081317441
2023-01-10 00:00:00,1.000744690234985
2023-01-11 00:00:00,1.0001733499696177
2023-01-12 00:00:00,1.0009970234359808
2023-01-13 00:00:00,1.000375015855062
2023-01-14 00:00:00,1.000600970171644
2023-01-15 00:00:00,1.0005018241031975
2023-01-16 00:00:00,1.0000898168712178
2023-01-17 00:00:00,1.0001305682838262
2023-01-18 00:00:00,1.0001525686214603
2023-01-19 00:00:00,1.0012953124770996
2023-01-20 00:00:00,1.0004474545861697
2023-01-21 00:00:00,1.0007310830194815
2023-01-22 00:00:00,1.0000225976213348
2023-01-23 00:00:00,1.0008467713701092
2023-01-24 00:00:00,1.0021084955738102
